Time,date,year,YearMonth,MonthHour,MonthDay,DayHour,month,day,hour,wd_s,ws_s,Rainfall_s,lowleaf_s,temp_s,uvb_s,PM2.5_s
2021-07-01 14,1/7/2021 14,2021,2021-7,14-Jul,1-Jul,14-Jan,7,1,14,246.67,3.20,0.00,1.97,305.29,333954.60,12.33
2021-07-01 15,1/7/2021 15,2021,2021-7,15-Jul,1-Jul,15-Jan,7,1,15,244.67,3.13,0.00,1.97,305.21,340271.02,11.33
2021-07-01 16,1/7/2021 16,2021,2021-7,16-Jul,1-Jul,16-Jan,7,1,16,240.33,2.97,0.00,1.97,304.87,293589.52,13.67
2021-07-01 17,1/7/2021 17,2021,2021-7,17-Jul,1-Jul,17-Jan,7,1,17,232.67,2.70,0.00,1.97,304.62,230308.06,13.33
2021-07-01 18,1/7/2021 18,2021,2021-7,18-Jul,1-Jul,18-Jan,7,1,18,218.33,2.23,0.00,1.97,304.58,179967.54,13.67
2021-07-01 19,1/7/2021 19,2021,2021-7,19-Jul,1-Jul,19-Jan,7,1,19,204.33,2.00,0.00,1.97,304.06,102979.66,15.00
2021-07-01 20,1/7/2021 20,2021,2021-7,20-Jul,1-Jul,20-Jan,7,1,20,191.67,1.83,0.00,1.97,303.26,46410.90,17.00
2021-07-01 21,1/7/2021 21,2021,2021-7,21-Jul,1-Jul,21-Jan,7,1,21,184.33,2.10,0.00,1.97,302.64,9698.02,13.67
2021-07-01 22,1/7/2021 22,2021,2021-7,22-Jul,1-Jul,22-Jan,7,1,22,178.00,2.07,0.00,1.97,302.15,463.70,11.00
2021-07-01 23,1/7/2021 23,2021,2021-7,23-Jul,1-Jul,23-Jan,7,1,23,176.67,2.13,0.00,1.97,301.59,0.00,9.33
2021-07-02 00,2/7/2021 0,2021,2021-7,Jul-00,2-Jul,Feb-00,7,2,0,182.00,2.03,0.00,1.97,301.18,0.00,12.00
2021-07-02 01,2/7/2021 1,2021,2021-7,1-Jul,2-Jul,1-Feb,7,2,1,189.67,1.97,0.00,1.97,300.91,0.00,14.33
2021-07-02 02,2/7/2021 2,2021,2021-7,2-Jul,2-Jul,2-Feb,7,2,2,194.67,1.80,0.00,1.97,300.74,0.00,14.67
2021-07-02 03,2/7/2021 3,2021,2021-7,3-Jul,2-Jul,3-Feb,7,2,3,199.00,1.70,0.00,1.97,300.53,0.00,14.67
2021-07-02 04,2/7/2021 4,2021,2021-7,4-Jul,2-Jul,4-Feb,7,2,4,203.00,1.70,0.00,1.97,300.39,0.00,11.67
2021-07-02 05,2/7/2021 5,2021,2021-7,5-Jul,2-Jul,5-Feb,7,2,5,208.33,1.73,0.00,1.97,300.26,0.00,10.00
2021-07-02 06,2/7/2021 6,2021,2021-7,6-Jul,2-Jul,6-Feb,7,2,6,215.67,1.57,0.00,1.97,300.32,0.00,10.00
2021-07-02 07,2/7/2021 7,2021,2021-7,7-Jul,2-Jul,7-Feb,7,2,7,228.67,1.23,0.00,1.97,300.38,1025.74,9.67
2021-07-02 08,2/7/2021 8,2021,2021-7,8-Jul,2-Jul,8-Feb,7,2,8,238.33,1.00,0.00,1.97,300.63,17504.91,10.00
2021-07-02 09,2/7/2021 9,2021,2021-7,9-Jul,2-Jul,9-Feb,7,2,9,244.33,1.33,0.00,1.97,300.95,63385.68,10.33
2021-07-02 10,2/7/2021 10,2021,2021-7,10-Jul,2-Jul,10-Feb,7,2,10,244.00,1.87,0.00,1.97,301.94,136026.48,11.33
2021-07-02 11,2/7/2021 11,2021,2021-7,11-Jul,2-Jul,11-Feb,7,2,11,244.00,2.43,0.00,1.97,303.15,223055.73,12.00
2021-07-02 12,2/7/2021 12,2021,2021-7,12-Jul,2-Jul,12-Feb,7,2,12,243.67,2.77,0.00,1.97,304.34,304453.62,11.00
2021-07-02 13,2/7/2021 13,2021,2021-7,13-Jul,2-Jul,13-Feb,7,2,13,247.33,3.03,0.00,1.97,305.10,368107.06,12.00
2021-07-02 14,2/7/2021 14,2021,2021-7,14-Jul,2-Jul,14-Feb,7,2,14,256.67,3.10,0.00,1.97,305.52,385498.85,11.00
2021-07-02 15,2/7/2021 15,2021,2021-7,15-Jul,2-Jul,15-Feb,7,2,15,263.33,2.83,0.00,1.97,306.10,373775.52,10.67
2021-07-02 16,2/7/2021 16,2021,2021-7,16-Jul,2-Jul,16-Feb,7,2,16,264.33,2.57,0.00,1.97,306.58,329576.85,8.33
2021-07-02 17,2/7/2021 17,2021,2021-7,17-Jul,2-Jul,17-Feb,7,2,17,259.67,2.30,0.00,1.97,306.83,278083.25,9.67
2021-07-02 18,2/7/2021 18,2021,2021-7,18-Jul,2-Jul,18-Feb,7,2,18,247.33,2.60,0.00,1.97,306.09,199665.73,12.67
2021-07-02 19,2/7/2021 19,2021,2021-7,19-Jul,2-Jul,19-Feb,7,2,19,235.67,2.83,0.00,1.97,304.97,118734.16,14.33
2021-07-02 20,2/7/2021 20,2021,2021-7,20-Jul,2-Jul,20-Feb,7,2,20,220.00,2.97,0.00,1.97,303.89,49746.25,16.33
2021-07-02 21,2/7/2021 21,2021,2021-7,21-Jul,2-Jul,21-Feb,7,2,21,213.33,2.53,0.00,1.97,303.31,12608.44,18.00
2021-07-02 22,2/7/2021 22,2021,2021-7,22-Jul,2-Jul,22-Feb,7,2,22,207.33,2.07,0.00,1.97,302.86,418.70,20.33
2021-07-02 23,2/7/2021 23,2021,2021-7,23-Jul,2-Jul,23-Feb,7,2,23,207.33,1.87,0.00,1.97,302.29,0.00,20.00
2021-07-03 00,3/7/2021 0,2021,2021-7,Jul-00,3-Jul,Mar-00,7,3,0,209.33,1.77,0.00,1.97,301.81,0.00,21.33
2021-07-03 01,3/7/2021 1,2021,2021-7,1-Jul,3-Jul,1-Mar,7,3,1,209.00,1.67,0.00,1.97,301.21,0.00,23.33
2021-07-03 02,3/7/2021 2,2021,2021-7,2-Jul,3-Jul,2-Mar,7,3,2,208.00,1.53,0.00,1.97,300.76,0.00,24.00
2021-07-03 03,3/7/2021 3,2021,2021-7,3-Jul,3-Jul,3-Mar,7,3,3,212.67,1.50,0.00,1.97,300.32,0.00,20.33
2021-07-03 04,3/7/2021 4,2021,2021-7,4-Jul,3-Jul,4-Mar,7,3,4,226.00,1.57,0.00,1.97,300.09,0.00,16.00
2021-07-03 05,3/7/2021 5,2021,2021-7,5-Jul,3-Jul,5-Mar,7,3,5,242.33,1.53,0.00,1.97,299.95,0.00,14.00
2021-07-03 06,3/7/2021 6,2021,2021-7,6-Jul,3-Jul,6-Mar,7,3,6,248.33,1.37,0.00,1.97,299.92,0.00,13.33
2021-07-03 07,3/7/2021 7,2021,2021-7,7-Jul,3-Jul,7-Mar,7,3,7,250.67,1.07,0.00,1.97,300.00,974.89,14.67
2021-07-03 08,3/7/2021 8,2021,2021-7,8-Jul,3-Jul,8-Mar,7,3,8,255.67,0.93,0.00,1.97,300.28,17312.64,15.67
2021-07-03 09,3/7/2021 9,2021,2021-7,9-Jul,3-Jul,9-Mar,7,3,9,266.67,1.03,0.00,1.97,300.60,62670.91,19.00
2021-07-03 10,3/7/2021 10,2021,2021-7,10-Jul,3-Jul,10-Mar,7,3,10,278.00,1.33,0.00,1.97,301.75,139618.08,20.33
2021-07-03 11,3/7/2021 11,2021,2021-7,11-Jul,3-Jul,11-Mar,7,3,11,286.33,1.57,0.00,1.97,303.02,231586.79,23.33
2021-07-03 12,3/7/2021 12,2021,2021-7,12-Jul,3-Jul,12-Mar,7,3,12,292.67,1.67,0.00,1.97,304.31,315932.67,23.67
2021-07-03 13,3/7/2021 13,2021,2021-7,13-Jul,3-Jul,13-Mar,7,3,13,293.67,1.80,0.00,1.97,305.04,372901.81,24.33
2021-07-03 14,3/7/2021 14,2021,2021-7,14-Jul,3-Jul,14-Mar,7,3,14,291.67,2.00,0.00,1.97,305.65,397534.56,22.33
2021-07-03 15,3/7/2021 15,2021,2021-7,15-Jul,3-Jul,15-Mar,7,3,15,287.00,2.23,0.00,1.97,306.14,388258.66,21.67
2021-07-03 16,3/7/2021 16,2021,2021-7,16-Jul,3-Jul,16-Mar,7,3,16,282.33,2.33,0.00,1.97,306.15,359289.00,21.00
2021-07-03 17,3/7/2021 17,2021,2021-7,17-Jul,3-Jul,17-Mar,7,3,17,277.33,2.23,0.00,1.97,306.32,294846.66,23.33
2021-07-03 18,3/7/2021 18,2021,2021-7,18-Jul,3-Jul,18-Mar,7,3,18,272.67,2.03,0.00,1.97,305.25,211338.12,24.67
2021-07-03 19,3/7/2021 19,2021,2021-7,19-Jul,3-Jul,19-Mar,7,3,19,254.33,1.53,0.00,1.97,303.97,114702.77,23.33
2021-07-03 20,3/7/2021 20,2021,2021-7,20-Jul,3-Jul,20-Mar,7,3,20,221.33,0.93,0.00,1.97,302.14,46709.74,20.00
2021-07-03 21,3/7/2021 21,2021,2021-7,21-Jul,3-Jul,21-Mar,7,3,21,192.67,0.40,0.00,1.97,301.45,9790.03,16.33
2021-07-03 22,3/7/2021 22,2021,2021-7,22-Jul,3-Jul,22-Mar,7,3,22,199.33,0.30,0.00,1.97,301.02,503.85,16.00
2021-07-03 23,3/7/2021 23,2021,2021-7,23-Jul,3-Jul,23-Mar,7,3,23,195.33,0.50,0.00,1.97,300.71,0.00,16.33
2021-07-04 00,4/7/2021 0,2021,2021-7,Jul-00,4-Jul,Apr-00,7,4,0,192.00,0.83,0.00,1.97,300.45,0.00,19.67
2021-07-04 01,4/7/2021 1,2021,2021-7,1-Jul,4-Jul,1-Apr,7,4,1,177.33,1.07,0.00,1.97,300.28,0.00,19.67
2021-07-04 02,4/7/2021 2,2021,2021-7,2-Jul,4-Jul,2-Apr,7,4,2,190.00,1.23,0.00,1.97,300.22,0.00,19.67
2021-07-04 03,4/7/2021 3,2021,2021-7,3-Jul,4-Jul,3-Apr,7,4,3,200.00,1.43,0.00,1.97,300.17,0.00,16.00
2021-07-04 04,4/7/2021 4,2021,2021-7,4-Jul,4-Jul,4-Apr,7,4,4,201.33,1.63,0.00,1.97,300.08,0.00,14.33
2021-07-04 05,4/7/2021 5,2021,2021-7,5-Jul,4-Jul,5-Apr,7,4,5,203.67,1.80,0.00,1.97,300.12,0.00,12.00
2021-07-04 06,4/7/2021 6,2021,2021-7,6-Jul,4-Jul,6-Apr,7,4,6,204.67,1.60,0.00,1.97,300.36,0.00,10.67
2021-07-04 07,4/7/2021 7,2021,2021-7,7-Jul,4-Jul,7-Apr,7,4,7,204.33,1.43,0.00,1.97,300.62,826.37,11.67
2021-07-04 08,4/7/2021 8,2021,2021-7,8-Jul,4-Jul,8-Apr,7,4,8,205.67,1.47,0.00,1.97,300.85,16933.26,13.33
2021-07-04 09,4/7/2021 9,2021,2021-7,9-Jul,4-Jul,9-Apr,7,4,9,212.67,2.00,0.00,1.97,300.89,59315.28,15.33
2021-07-04 10,4/7/2021 10,2021,2021-7,10-Jul,4-Jul,10-Apr,7,4,10,223.67,2.33,0.00,1.97,301.63,128911.01,14.33
2021-07-04 11,4/7/2021 11,2021,2021-7,11-Jul,4-Jul,11-Apr,7,4,11,233.00,2.30,0.00,1.97,302.69,195410.66,15.00
2021-07-04 12,4/7/2021 12,2021,2021-7,12-Jul,4-Jul,12-Apr,7,4,12,237.33,2.03,0.00,1.97,303.79,249172.31,17.00
2021-07-04 13,4/7/2021 13,2021,2021-7,13-Jul,4-Jul,13-Apr,7,4,13,241.00,2.00,0.00,1.97,304.56,280755.25,17.33
2021-07-04 14,4/7/2021 14,2021,2021-7,14-Jul,4-Jul,14-Apr,7,4,14,244.33,2.23,0.00,1.97,305.08,317134.27,16.00
2021-07-04 15,4/7/2021 15,2021,2021-7,15-Jul,4-Jul,15-Apr,7,4,15,251.00,2.27,0.00,1.97,305.14,318183.73,19.33
2021-07-04 16,4/7/2021 16,2021,2021-7,16-Jul,4-Jul,16-Apr,7,4,16,260.67,2.07,0.00,1.97,304.39,296184.99,34.67
2021-07-04 17,4/7/2021 17,2021,2021-7,17-Jul,4-Jul,17-Apr,7,4,17,250.67,2.13,0.00,1.97,303.45,238070.55,37.00
2021-07-04 18,4/7/2021 18,2021,2021-7,18-Jul,4-Jul,18-Apr,7,4,18,240.33,2.23,0.00,1.97,302.09,172407.15,29.67
2021-07-04 19,4/7/2021 19,2021,2021-7,19-Jul,4-Jul,19-Apr,7,4,19,218.67,2.33,0.00,1.97,301.26,102717.72,12.67
2021-07-04 20,4/7/2021 20,2021,2021-7,20-Jul,4-Jul,20-Apr,7,4,20,215.33,2.03,0.00,1.97,300.36,42287.05,13.00
2021-07-04 21,4/7/2021 21,2021,2021-7,21-Jul,4-Jul,21-Apr,7,4,21,208.00,1.70,0.00,1.97,300.23,10757.32,16.67
2021-07-04 22,4/7/2021 22,2021,2021-7,22-Jul,4-Jul,22-Apr,7,4,22,203.33,1.60,0.00,1.97,300.10,440.46,18.67
2021-07-04 23,4/7/2021 23,2021,2021-7,23-Jul,4-Jul,23-Apr,7,4,23,199.00,1.57,0.00,1.97,300.06,0.00,17.33
2021-07-05 00,5/7/2021 0,2021,2021-7,Jul-00,5-Jul,May-00,7,5,0,198.33,1.80,0.00,1.97,300.10,0.00,16.67
2021-07-05 01,5/7/2021 1,2021,2021-7,1-Jul,5-Jul,1-May,7,5,1,206.00,2.07,0.00,1.97,300.10,0.00,17.67
2021-07-05 02,5/7/2021 2,2021,2021-7,2-Jul,5-Jul,2-May,7,5,2,216.33,2.53,0.00,1.97,300.13,0.00,15.67
2021-07-05 03,5/7/2021 3,2021,2021-7,3-Jul,5-Jul,3-May,7,5,3,224.67,3.00,0.00,1.97,300.19,0.00,13.33
2021-07-05 04,5/7/2021 4,2021,2021-7,4-Jul,5-Jul,4-May,7,5,4,228.67,3.23,0.00,1.97,300.32,0.00,13.33
2021-07-05 05,5/7/2021 5,2021,2021-7,5-Jul,5-Jul,5-May,7,5,5,232.00,3.03,0.00,1.97,300.48,0.00,15.00
2021-07-05 06,5/7/2021 6,2021,2021-7,6-Jul,5-Jul,6-May,7,5,6,235.00,2.60,0.00,1.97,300.54,0.00,14.67
2021-07-06 07,6/7/2021 7,2021,2021-7,7-Jul,6-Jul,7-Jun,7,6,7,235.33,2.03,0.00,1.97,300.50,443.81,13.67
2021-07-06 08,6/7/2021 8,2021,2021-7,8-Jul,6-Jul,8-Jun,7,6,8,224.33,1.63,0.00,1.97,300.18,14315.94,22.67
2021-07-06 09,6/7/2021 9,2021,2021-7,9-Jul,6-Jul,9-Jun,7,6,9,218.33,1.90,0.00,1.97,300.05,52536.67,27.00
2021-07-06 10,6/7/2021 10,2021,2021-7,10-Jul,6-Jul,10-Jun,7,6,10,215.33,2.60,0.00,1.97,300.41,108637.59,28.00
2021-07-06 11,6/7/2021 11,2021,2021-7,11-Jul,6-Jul,11-Jun,7,6,11,220.00,3.37,0.00,1.97,301.68,163858.17,15.67
2021-07-06 12,6/7/2021 12,2021,2021-7,12-Jul,6-Jul,12-Jun,7,6,12,221.67,3.73,0.00,1.97,302.78,233160.00,13.33
2021-07-06 13,6/7/2021 13,2021,2021-7,13-Jul,6-Jul,13-Jun,7,6,13,231.00,3.90,0.00,1.97,302.35,277303.86,11.00
2021-07-06 14,6/7/2021 14,2021,2021-7,14-Jul,6-Jul,14-Jun,7,6,14,240.00,3.93,0.00,1.97,301.40,262961.17,12.33
2021-07-06 15,6/7/2021 15,2021,2021-7,15-Jul,6-Jul,15-Jun,7,6,15,247.00,3.67,0.00,1.97,300.95,242175.81,9.67
2021-07-06 16,6/7/2021 16,2021,2021-7,16-Jul,6-Jul,16-Jun,7,6,16,242.33,3.80,0.00,1.97,301.45,223444.91,10.33
2021-07-06 17,6/7/2021 17,2021,2021-7,17-Jul,6-Jul,17-Jun,7,6,17,239.33,3.97,0.00,1.97,301.23,216691.75,10.00
2021-07-06 18,6/7/2021 18,2021,2021-7,18-Jul,6-Jul,18-Jun,7,6,18,233.67,3.43,0.00,1.97,300.28,144177.48,10.33
2021-07-06 19,6/7/2021 19,2021,2021-7,19-Jul,6-Jul,19-Jun,7,6,19,236.00,2.43,0.00,1.97,299.51,68137.75,12.00
2021-07-06 20,6/7/2021 20,2021,2021-7,20-Jul,6-Jul,20-Jun,7,6,20,231.00,1.60,0.00,1.97,299.30,20574.57,11.33
2021-07-06 21,6/7/2021 21,2021,2021-7,21-Jul,6-Jul,21-Jun,7,6,21,225.33,1.67,0.00,1.97,299.34,6351.63,11.67
2021-07-06 22,6/7/2021 22,2021,2021-7,22-Jul,6-Jul,22-Jun,7,6,22,216.67,1.90,0.00,1.97,299.31,433.67,9.33
2021-07-06 23,6/7/2021 23,2021,2021-7,23-Jul,6-Jul,23-Jun,7,6,23,212.67,2.03,0.00,1.97,299.22,0.00,9.33
2021-07-08 00,8/7/2021 0,2021,2021-7,Jul-00,8-Jul,Aug-00,7,8,0,209.00,2.17,0.00,1.97,299.03,0.00,8.33
2021-07-08 01,8/7/2021 1,2021,2021-7,1-Jul,8-Jul,1-Aug,7,8,1,204.00,2.23,0.00,1.97,298.79,0.00,7.67
2021-07-08 02,8/7/2021 2,2021,2021-7,2-Jul,8-Jul,2-Aug,7,8,2,205.67,2.37,0.00,1.97,298.62,0.00,9.00
2021-07-08 03,8/7/2021 3,2021,2021-7,3-Jul,8-Jul,3-Aug,7,8,3,210.67,2.50,0.00,1.97,298.53,0.00,9.33
2021-07-08 04,8/7/2021 4,2021,2021-7,4-Jul,8-Jul,4-Aug,7,8,4,218.00,2.67,0.00,1.97,298.52,0.00,8.67
2021-07-08 05,8/7/2021 5,2021,2021-7,5-Jul,8-Jul,5-Aug,7,8,5,221.33,2.77,0.00,1.97,298.38,0.00,7.33
2021-07-08 06,8/7/2021 6,2021,2021-7,6-Jul,8-Jul,6-Aug,7,8,6,225.33,2.67,0.00,1.97,298.36,0.00,8.33
2021-07-08 07,8/7/2021 7,2021,2021-7,7-Jul,8-Jul,7-Aug,7,8,7,226.33,2.30,0.00,1.97,298.35,475.32,9.33
2021-07-08 08,8/7/2021 8,2021,2021-7,8-Jul,8-Jul,8-Aug,7,8,8,223.67,2.00,0.00,1.97,298.47,9301.79,12.00
2021-07-08 09,8/7/2021 9,2021,2021-7,9-Jul,8-Jul,9-Aug,7,8,9,219.67,2.20,0.00,1.97,298.66,39788.61,11.33
2021-07-08 10,8/7/2021 10,2021,2021-7,10-Jul,8-Jul,10-Aug,7,8,10,216.00,2.80,0.00,1.97,299.41,94519.81,13.00
2021-07-08 11,8/7/2021 11,2021,2021-7,11-Jul,8-Jul,11-Aug,7,8,11,213.67,3.23,0.00,1.97,300.75,160570.94,13.67
2021-07-08 12,8/7/2021 12,2021,2021-7,12-Jul,8-Jul,12-Aug,7,8,12,212.00,3.20,0.00,1.97,301.73,177379.87,14.67
2021-07-08 13,8/7/2021 13,2021,2021-7,13-Jul,8-Jul,13-Aug,7,8,13,210.67,2.90,0.00,1.97,301.96,187880.50,13.33
2021-07-08 14,8/7/2021 14,2021,2021-7,14-Jul,8-Jul,14-Aug,7,8,14,217.00,3.00,0.00,1.97,301.59,152982.25,11.00
2021-07-08 15,8/7/2021 15,2021,2021-7,15-Jul,8-Jul,15-Aug,7,8,15,224.00,3.17,0.00,1.97,301.22,174804.56,12.00
2021-07-08 16,8/7/2021 16,2021,2021-7,16-Jul,8-Jul,16-Aug,7,8,16,230.33,3.13,0.00,1.97,301.13,139269.04,14.33
2021-07-08 17,8/7/2021 17,2021,2021-7,17-Jul,8-Jul,17-Aug,7,8,17,228.00,2.77,0.00,1.97,300.94,125524.96,15.33
2021-07-08 18,8/7/2021 18,2021,2021-7,18-Jul,8-Jul,18-Aug,7,8,18,228.67,2.30,0.00,1.97,300.74,70721.39,15.00
2021-07-08 19,8/7/2021 19,2021,2021-7,19-Jul,8-Jul,19-Aug,7,8,19,231.33,2.03,0.00,1.97,300.32,45070.19,12.67
2021-07-08 20,8/7/2021 20,2021,2021-7,20-Jul,8-Jul,20-Aug,7,8,20,229.00,1.77,0.00,1.97,299.90,19083.45,14.00
2021-07-08 21,8/7/2021 21,2021,2021-7,21-Jul,8-Jul,21-Aug,7,8,21,216.33,1.63,0.00,1.97,299.63,4768.96,12.67
2021-07-08 22,8/7/2021 22,2021,2021-7,22-Jul,8-Jul,22-Aug,7,8,22,202.00,1.57,0.00,1.97,299.38,248.53,13.00
2021-07-08 23,8/7/2021 23,2021,2021-7,23-Jul,8-Jul,23-Aug,7,8,23,197.33,1.53,0.00,1.97,299.17,0.00,12.67
2021-07-09 00,9/7/2021 0,2021,2021-7,Jul-00,9-Jul,Sep-00,7,9,0,193.67,1.43,0.00,1.97,298.98,0.00,14.00
2021-07-09 01,9/7/2021 1,2021,2021-7,1-Jul,9-Jul,1-Sep,7,9,1,188.00,1.37,0.00,1.97,298.79,0.00,14.00
2021-07-09 02,9/7/2021 2,2021,2021-7,2-Jul,9-Jul,2-Sep,7,9,2,175.00,1.30,0.00,1.97,298.67,0.00,11.33
2021-07-09 03,9/7/2021 3,2021,2021-7,3-Jul,9-Jul,3-Sep,7,9,3,159.67,1.30,0.00,1.97,298.59,0.00,9.33
2021-07-09 04,9/7/2021 4,2021,2021-7,4-Jul,9-Jul,4-Sep,7,9,4,148.00,1.27,0.00,1.97,298.46,0.00,10.67
2021-07-09 05,9/7/2021 5,2021,2021-7,5-Jul,9-Jul,5-Sep,7,9,5,144.33,1.17,0.00,1.97,298.25,0.00,12.33
2021-07-09 06,9/7/2021 6,2021,2021-7,6-Jul,9-Jul,6-Sep,7,9,6,197.00,0.97,0.00,1.97,298.21,0.00,10.33
2021-07-09 07,9/7/2021 7,2021,2021-7,7-Jul,9-Jul,7-Sep,7,9,7,234.33,1.00,0.00,1.97,298.20,563.23,8.67
2021-07-09 08,9/7/2021 8,2021,2021-7,8-Jul,9-Jul,8-Sep,7,9,8,260.33,1.13,0.00,1.97,298.29,10363.34,6.67
2021-07-09 09,9/7/2021 9,2021,2021-7,9-Jul,9-Jul,9-Sep,7,9,9,229.33,1.40,0.00,1.97,298.19,22438.96,8.67
2021-07-09 10,9/7/2021 10,2021,2021-7,10-Jul,9-Jul,10-Sep,7,9,10,208.00,1.63,0.00,1.97,298.77,65760.37,8.33
2021-07-09 11,9/7/2021 11,2021,2021-7,11-Jul,9-Jul,11-Sep,7,9,11,197.67,2.03,0.00,1.97,299.54,94022.66,8.00
2021-07-09 12,9/7/2021 12,2021,2021-7,12-Jul,9-Jul,12-Sep,7,9,12,196.00,2.47,0.00,1.97,300.52,125252.09,8.00
2021-07-09 13,9/7/2021 13,2021,2021-7,13-Jul,9-Jul,13-Sep,7,9,13,199.67,2.83,0.00,1.97,301.45,151171.73,8.00
2021-07-09 14,9/7/2021 14,2021,2021-7,14-Jul,9-Jul,14-Sep,7,9,14,199.67,2.97,0.00,1.97,302.43,177300.54,7.33
2021-07-09 15,9/7/2021 15,2021,2021-7,15-Jul,9-Jul,15-Sep,7,9,15,201.67,3.10,0.00,1.97,303.02,245141.33,4.67
2021-07-09 16,9/7/2021 16,2021,2021-7,16-Jul,9-Jul,16-Sep,7,9,16,206.67,3.13,0.00,1.97,302.59,257676.02,2.67
2021-07-09 17,9/7/2021 17,2021,2021-7,17-Jul,9-Jul,17-Sep,7,9,17,218.00,3.07,0.00,1.97,301.89,237235.40,3.00
2021-07-09 18,9/7/2021 18,2021,2021-7,18-Jul,9-Jul,18-Sep,7,9,18,226.00,2.27,0.00,1.97,301.12,141391.25,5.67
2021-07-09 19,9/7/2021 19,2021,2021-7,19-Jul,9-Jul,19-Sep,7,9,19,214.67,1.57,0.00,1.97,300.78,64845.16,10.00
2021-07-09 20,9/7/2021 20,2021,2021-7,20-Jul,9-Jul,20-Sep,7,9,20,192.00,1.00,0.00,1.97,300.39,21463.34,15.00
2021-07-09 21,9/7/2021 21,2021,2021-7,21-Jul,9-Jul,21-Sep,7,9,21,166.67,1.07,0.00,1.97,300.20,6161.66,15.33
2021-07-09 22,9/7/2021 22,2021,2021-7,22-Jul,9-Jul,22-Sep,7,9,22,156.00,1.07,0.00,1.97,299.99,368.76,14.00
2021-07-09 23,9/7/2021 23,2021,2021-7,23-Jul,9-Jul,23-Sep,7,9,23,153.00,1.10,0.00,1.97,299.68,0.00,11.33
2021-07-10 00,10/7/2021 0,2021,2021-7,Jul-00,10-Jul,Oct-00,7,10,0,156.33,1.27,0.00,1.97,299.45,0.00,12.33
2021-07-10 01,10/7/2021 1,2021,2021-7,1-Jul,10-Jul,1-Oct,7,10,1,163.67,1.47,0.00,1.97,299.19,0.00,10.67
2021-07-10 02,10/7/2021 2,2021,2021-7,2-Jul,10-Jul,2-Oct,7,10,2,170.00,1.67,0.00,1.97,299.09,0.00,10.33
2021-07-10 03,10/7/2021 3,2021,2021-7,3-Jul,10-Jul,3-Oct,7,10,3,176.33,1.80,0.00,1.97,298.94,0.00,8.33
2021-07-10 04,10/7/2021 4,2021,2021-7,4-Jul,10-Jul,4-Oct,7,10,4,182.33,1.87,0.00,1.97,298.86,0.00,7.67
2021-07-10 05,10/7/2021 5,2021,2021-7,5-Jul,10-Jul,5-Oct,7,10,5,190.67,1.93,0.00,1.97,298.76,0.00,5.33
2021-07-10 06,10/7/2021 6,2021,2021-7,6-Jul,10-Jul,6-Oct,7,10,6,183.33,1.67,0.00,1.97,298.74,0.00,4.67
2021-07-10 07,10/7/2021 7,2021,2021-7,7-Jul,10-Jul,7-Oct,7,10,7,165.00,1.37,0.00,1.97,298.77,733.90,8.00
2021-07-10 08,10/7/2021 8,2021,2021-7,8-Jul,10-Jul,8-Oct,7,10,8,144.67,0.93,0.00,1.97,298.93,13461.56,9.67
2021-07-10 09,10/7/2021 9,2021,2021-7,9-Jul,10-Jul,9-Oct,7,10,9,150.67,0.83,0.00,1.97,299.32,51869.71,9.00
2021-07-10 10,10/7/2021 10,2021,2021-7,10-Jul,10-Jul,10-Oct,7,10,10,165.00,0.87,0.00,1.97,300.40,115391.43,6.67
2021-07-10 11,10/7/2021 11,2021,2021-7,11-Jul,10-Jul,11-Oct,7,10,11,180.33,1.17,0.00,1.97,301.86,176240.84,7.00
2021-07-10 12,10/7/2021 12,2021,2021-7,12-Jul,10-Jul,12-Oct,7,10,12,181.00,1.60,0.00,1.97,302.99,241742.59,8.67
2021-07-10 13,10/7/2021 13,2021,2021-7,13-Jul,10-Jul,13-Oct,7,10,13,180.67,1.87,0.00,1.97,303.81,275843.88,9.33
2021-07-10 14,10/7/2021 14,2021,2021-7,14-Jul,10-Jul,14-Oct,7,10,14,175.67,1.97,0.00,1.97,304.30,298860.46,9.33
2021-07-10 15,10/7/2021 15,2021,2021-7,15-Jul,10-Jul,15-Oct,7,10,15,168.33,2.00,0.00,1.97,304.77,302663.08,9.33
2021-07-10 16,10/7/2021 16,2021,2021-7,16-Jul,10-Jul,16-Oct,7,10,16,166.33,2.43,0.00,1.97,304.69,293813.60,8.33
2021-07-10 17,10/7/2021 17,2021,2021-7,17-Jul,10-Jul,17-Oct,7,10,17,171.00,2.53,0.00,1.97,304.34,240630.33,8.00
2021-07-10 18,10/7/2021 18,2021,2021-7,18-Jul,10-Jul,18-Oct,7,10,18,171.67,2.30,0.00,1.97,303.38,159115.85,7.33
2021-07-10 19,10/7/2021 19,2021,2021-7,19-Jul,10-Jul,19-Oct,7,10,19,170.67,1.63,0.00,1.97,302.39,80870.92,6.67
2021-07-10 20,10/7/2021 20,2021,2021-7,20-Jul,10-Jul,20-Oct,7,10,20,161.00,1.33,0.00,1.97,301.36,37734.81,5.67
2021-07-10 21,10/7/2021 21,2021,2021-7,21-Jul,10-Jul,21-Oct,7,10,21,164.00,1.37,0.00,1.97,301.06,11536.77,6.33
2021-07-10 22,10/7/2021 22,2021,2021-7,22-Jul,10-Jul,22-Oct,7,10,22,165.33,1.57,0.00,1.97,300.83,274.26,7.33
